Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-12,  -0.628407,  1047.274592,  -1.552078,  6.350000,  6.350000,  05/17/22 10:50:52,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.033274 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-10,  -2.821863,  971.562515,  55.182396,  6.350000,  6.350000,  05/17/22 10:50:57,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.021638 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-2,  42.610766,  970.682898,  -44.190242,  6.350000,  6.350000,  05/17/22 10:51:02,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.016469 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-11,  51.832482,  864.329748,  54.969572,  6.350000,  6.350000,  05/17/22 10:51:10,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014705 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-4,  -50.626048,  864.347430,  -61.664522,  6.350000,  6.350000,  05/17/22 10:51:20,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.013858 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-7,  54.652224,  757.676763,  -61.088416,  6.350000,  6.350000,  05/17/22 10:51:35,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.029438 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 307.5 - 2,  TC-13,  3.139032,  758.082403,  78.608599,  6.350000,  6.350000,  05/17/22 10:51:42,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.011751 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-12,  -0.785266,  1011.296538,  -1.466750,  6.350000,  6.350000,  05/17/22 10:53:43,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.020920 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-10,  -2.962612,  935.571795,  55.309475,  6.350000,  6.350000,  05/17/22 10:53:49,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.019741 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-2,  42.437779,  934.710382,  -44.087062,  6.350000,  6.350000,  05/17/22 10:53:54,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.054502 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-11,  51.694933,  828.336074,  55.057690,  6.350000,  6.350000,  05/17/22 10:53:59,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.023999 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-4,  -50.764605,  828.357075,  -61.612470,  6.350000,  6.350000,  05/17/22 10:54:08,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014068 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-7,  54.500193,  721.667104,  -60.995859,  6.350000,  6.350000,  05/17/22 10:54:15,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.022323 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 271.5 - 2,  TC-13,  2.998706,  722.085644,  78.666647,  6.350000,  6.350000,  05/17/22 10:54:22,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.015248 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-12,  -1.130217,  900.315521,  -1.173663,  6.350000,  6.350000,  05/17/22 10:56:56,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.005875 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-10,  -3.293258,  824.583140,  55.537023,  6.350000,  6.350000,  05/17/22 10:57:01,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014666 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-2,  42.085236,  823.717266,  -43.831103,  6.350000,  6.350000,  05/17/22 10:57:06,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.025371 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-4,  -51.142847,  717.384191,  -61.327174,  6.350000,  6.350000,  05/17/22 10:57:21,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.018523 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-7,  54.058655,  610.690362,  -60.727514,  6.350000,  6.350000,  05/17/22 10:57:28,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.033482 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-11,  51.334681,  717.339551,  55.295352,  6.350000,  6.350000,  05/17/22 10:57:34,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.021587 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 160.5 - 2,  TC-13,  2.585684,  611.117044,  78.927985,  6.350000,  6.350000,  05/17/22 10:57:40,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.028527 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-12,  -1.621636,  749.824401,  -0.807407,  6.350000,  6.350000,  05/17/22 11:00:42,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.016894 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-10,  -3.810773,  674.102527,  55.891748,  6.350000,  6.350000,  05/17/22 11:00:48,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.039200 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-2,  41.636140,  673.205686,  -43.430611,  6.350000,  6.350000,  05/17/22 11:00:55,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.068432 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-11,  50.738153,  566.862322,  55.674819,  6.350000,  6.350000,  05/17/22 11:01:02,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.025957 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-4,  -51.635592,  566.923209,  -61.018567,  6.350000,  6.350000,  05/17/22 11:01:12,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.015993 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-7,  53.605623,  460.233282,  -60.365635,  6.350000,  6.350000,  05/17/22 11:01:20,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.036009 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 10- 2,  TC-13,  2.009794,  460.631691,  79.228064,  6.350000,  6.350000,  05/17/22 11:01:29,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.105431 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-12,  -1.651157,  739.834992,  -0.806354,  6.350000,  6.350000,  05/17/22 11:02:10,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.027964 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-10,  -3.799000,  664.119071,  55.880283,  6.350000,  6.350000,  05/17/22 11:02:16,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.040748 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-2,  41.627750,  663.221765,  -43.446196,  6.350000,  6.350000,  05/17/22 11:02:23,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014451 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-11,  50.743711,  556.860340,  55.686672,  6.350000,  6.350000,  05/17/22 11:02:30,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.018517 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-4,  -51.621533,  556.937240,  -61.029852,  6.350000,  6.350000,  05/17/22 11:02:43,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.060810 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-7,  53.571106,  450.217414,  -60.405205,  6.350000,  6.350000,  05/17/22 11:02:50,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.013032 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition home - 2,  TC-13,  2.039043,  450.604714,  79.263599,  6.350000,  6.350000,  05/17/22 11:03:00,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.018794 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 336 - 4,  TC-12,  -0.564348,  1075.754051,  -1.650763,  6.350000,  6.350000,  05/17/22 11:10:05,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.012462 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 336 - 4,  TC-10,  -2.710085,  1000.065089,  55.106875,  6.350000,  6.350000,  05/17/22 11:10:14,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.023706 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 336 - 4,  TC-2,  42.711958,  999.168985,  -44.270579,  6.350000,  6.350000,  05/17/22 11:10:20,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.009600 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
Aufmass Target eingebaut,  Targetposition 336 - 4,  TC-11,  51.900755,  892.813864,  54.880646,  6.350000,  6.350000,  05/17/22 11:10:25,  ,  AT960-LR 750836,  Reflector 'T-Probe #238~#000266 (12.7 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000266 (12.7 mm)',  RMS Error 0.014628 mm,  Weather:T=24.0C,P=982.7hPA(mbar),H=49.9%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  Face 1. std components: d = 1000.000000 mm, h = 0.000000, v = 0.000000 deg. Level Compensation OFF
